bond_id,cusip,offering_amt,amount_outstanding,offering_date
0,03522AAJ9,9518964000.0,9518964000.0,2019-04-15
1,126650CZ1,8000000000.0,8000000000.0,2018-03-06
2,87264ABF1,6999175000.0,6999175000.0,2021-04-24
3,38141GFD1,2500000000.0,5545000000.0,2007-09-26
4,30303MAD4,6500000000.0,6500000000.0,2025-10-30
5,023135DF0,6000000000.0,6000000000.0,2026-03-10
6,30303MAK8,6000000000.0,6000000000.0,2026-04-30
7,30303MAE2,6500000000.0,6500000000.0,2025-10-30
8,716973AG7,6000000000.0,6000000000.0,2023-05-16
10,716973AE2,5000000000.0,5000000000.0,2023-05-16
11,097023CW3,5500000000.0,5500000000.0,2020-04-30
13,30303MAH5,6000000000.0,6000000000.0,2026-04-30
14,03522AAH3,5341555000.0,5341555000.0,2019-04-15
16,06051GMA4,5000000000.0,5000000000.0,2024-01-18
17,00206RLJ9,7495129000.0,7495129000.0,2021-08-04
18,95000U2M4,3500000000.0,5500000000.0,2020-03-23
19,95000U3B7,3500000000.0,4250000000.0,2022-07-18
20,023135DH6,5500000000.0,5500000000.0,2026-03-10
21,06051GLH0,5000000000.0,5000000000.0,2023-04-19
23,68389XDZ5,5000000000.0,5000000000.0,2026-02-02
24,06051GJA8,3000000000.0,5500000000.0,2020-03-17
25,00287YBX6,5437485000.0,5437485000.0,2020-10-19
26,03523TBV9,4000000000.0,4000000000.0,2019-01-10
27,00206RKJ0,7496266000.0,7496266000.0,2021-08-04
28,023135DD5,5000000000.0,5000000000.0,2026-03-10
29,68389XEB7,5000000000.0,5000000000.0,2026-02-02
30,06051GKY4,5000000000.0,5000000000.0,2022-07-19
32,79466LAU8,4500000000.0,4500000000.0,2026-03-11
33,126650CY4,5000000000.0,5000000000.0,2018-03-06
34,06051GKA6,3750000000.0,3750000000.0,2021-07-15
35,61748UAX0,3750000000.0,3750000000.0,2026-04-15
36,00287YCB3,5745050000.0,5745050000.0,2020-10-19
37,031162DR8,4250000000.0,4250000000.0,2023-02-15
38,06051GJT7,4500000000.0,4500000000.0,2021-04-16
39,46647PCU8,3500000000.0,3500000000.0,2022-01-18
40,46647PDR4,2500000000.0,4500000000.0,2023-05-24
41,95000U3F8,4250000000.0,4250000000.0,2023-07-18
43,30303MAJ1,4000000000.0,4000000000.0,2026-04-30
45,38145GAS9,4500000000.0,4500000000.0,2026-01-15
46,30303M8Y1,4500000000.0,4500000000.0,2025-10-30
47,02079KBM8,4250000000.0,4250000000.0,2026-02-09
48,92343VGN8,4626005000.0,4626005000.0,2022-05-02
49,172967MP3,4000000000.0,4000000000.0,2020-03-24
50,61748UAT9,4000000000.0,4000000000.0,2026-01-29
51,30303M8X3,4500000000.0,4500000000.0,2025-10-30
52,060505GR9,3750000000.0,3750000000.0,2026-02-03
53,002824BW9,3750000000.0,3750000000.0,2026-02-23
54,00206RLV2,6495911000.0,6495911000.0,2021-08-04
55,46647PFM3,3000000000.0,3000000000.0,2026-04-15
56,716973AH5,4000000000.0,4000000000.0,2023-05-16
57,031162DT4,4250000000.0,4250000000.0,2023-02-15
58,95000U2U6,3500000000.0,4000000000.0,2022-02-23
59,79466LAS3,3750000000.0,3750000000.0,2026-03-11
60,02079KBP1,4000000000.0,4000000000.0,2026-02-09
61,68389XDM4,4000000000.0,4000000000.0,2025-09-24
63,002824BU3,3750000000.0,3750000000.0,2026-02-23
64,023135DE3,4000000000.0,4000000000.0,2026-03-10
65,61747YGB5,3500000000.0,3500000000.0,2026-03-11
66,95000U4E0,3500000000.0,3500000000.0,2026-01-15
67,38141GZM9,4000000000.0,4000000000.0,2022-01-22
68,02079KBA4,4000000000.0,4000000000.0,2025-11-03
69,46647PFP6,3750000000.0,3750000000.0,2026-04-15
70,95000U3H4,3250000000.0,3250000000.0,2023-10-16
71,79466LAW4,3750000000.0,3750000000.0,2026-03-11
72,097023CY9,4500000000.0,4500000000.0,2020-04-30
73,46647PDH6,3500000000.0,4500000000.0,2022-07-18
75,594918CE2,6250000000.0,6250000000.0,2021-03-04
76,00206RMN9,5923231000.0,5923231000.0,2021-08-04
77,68389XDX0,3500000000.0,3500000000.0,2026-02-02
78,46625HHF0,2500000000.0,2500000000.0,2008-05-16
79,25156PAC7,3500000000.0,3500000000.0,2000-06-28
82,30303MAC6,4000000000.0,4000000000.0,2025-10-30
83,06051GLU1,3750000000.0,3750000000.0,2023-09-12
84,95000U3W1,2250000000.0,3750000000.0,2025-04-15
85,30303MAL6,4000000000.0,4000000000.0,2026-04-30
86,46647PEX0,3500000000.0,3500000000.0,2025-04-14
87,594918CC6,6249997000.0,6249997000.0,2020-05-19
88,43849RAJ4,3500000000.0,3500000000.0,2026-03-10
89,43849RAG0,3250000000.0,3250000000.0,2026-03-10
90,06051GJE0,3000000000.0,5000000000.0,2020-06-16
91,06051GMM8,3500000000.0,3500000000.0,2025-01-17
92,38145GAR1,3750000000.0,3750000000.0,2026-01-15
93,38141GF33,2500000000.0,2500000000.0,2026-05-27
95,097023CX1,3500000000.0,3500000000.0,2020-04-30
96,046353AD0,2750000000.0,2750000000.0,2007-09-05
97,30303MAB8,4000000000.0,4000000000.0,2025-10-30
98,46647PEH5,3000000000.0,3000000000.0,2024-04-15
99,61747YFT7,3250000000.0,3250000000.0,2024-07-17
101,00287YCA5,4000000000.0,4000000000.0,2020-10-19
102,02079KAY3,3500000000.0,3500000000.0,2025-11-03
103,023135CV6,3500000000.0,3500000000.0,2025-11-17
104,95000U3D3,3750000000.0,3750000000.0,2023-04-17
105,06051GKQ1,4000000000.0,4000000000.0,2022-04-21
106,00206RMM1,3744161000.0,3744161000.0,2021-08-04
108,06051GNA3,3250000000.0,3250000000.0,2026-04-16
109,38141GB78,3500000000.0,3500000000.0,2024-10-16
110,717081CY7,2500000000.0,2500000000.0,2009-03-17
111,61747YFE0,3250000000.0,3250000000.0,2023-04-19
112,95000U2Q5,3500000000.0,3500000000.0,2020-04-23
113,30303MAF9,3000000000.0,3000000000.0,2026-04-30
114,00774MAX3,4000000000.0,4000000000.0,2021-10-21
115,06051GHZ5,3500000000.0,3500000000.0,2020-02-10
116,46647PEK8,3500000000.0,3500000000.0,2024-07-15
117,38141GYJ7,4000000000.0,4000000000.0,2021-07-14
118,46647PCR5,3000000000.0,3000000000.0,2021-11-01
119,61747YFJ9,2000000000.0,2000000000.0,2023-10-30
121,404280DW6,2750000000.0,2750000000.0,2023-03-02
122,92343VHJ6,3250000000.0,3250000000.0,2025-11-10
123,61748UAN2,3000000000.0,3000000000.0,2025-10-17
125,61747YED3,3500000000.0,3500000000.0,2021-07-15
126,46647PCC8,3500000000.0,3500000000.0,2021-04-15
127,61748UAS1,3250000000.0,3250000000.0,2026-01-15
128,06051GKK4,3750000000.0,3750000000.0,2022-02-01
130,92343VGJ7,4250000000.0,3706598000.0,2021-03-11
131,68389XDY8,3000000000.0,3000000000.0,2026-02-02
132,68389XBV6,3250000000.0,3250000000.0,2020-03-30
134,161175BA1,3499875000.0,3499875000.0,2016-11-02
135,38141GD43,3500000000.0,3500000000.0,2025-10-14
136,46647PEC6,3000000000.0,3000000000.0,2024-01-16
137,61747YFR1,3000000000.0,3000000000.0,2024-04-12
138,172967QF1,3000000000.0,3000000000.0,2025-09-04
139,6174468L6,3500000000.0,3500000000.0,2020-01-16
140,61748UAW2,3250000000.0,3250000000.0,2026-04-15
141,38141GC44,3000000000.0,3000000000.0,2025-01-21
142,38141GGM0,2500000000.0,2500000000.0,2011-01-21
143,95000U3P6,3000000000.0,3000000000.0,2025-01-16
144,46647PEW2,2750000000.0,2750000000.0,2025-01-16
145,92343VGB4,4500000000.0,4500000000.0,2021-03-11
146,79466LAT1,2750000000.0,2750000000.0,2026-03-11
147,68389XDK8,3000000000.0,3000000000.0,2025-09-24
148,060505GQ1,2750000000.0,2750000000.0,2026-02-03
149,20030NDU2,5963382000.0,5963382000.0,2022-04-25
150,46647PDY9,3000000000.0,3000000000.0,2023-10-16
151,38141GF25,3000000000.0,3000000000.0,2026-04-13
152,172967PA3,2750000000.0,2750000000.0,2022-11-09
153,61747YEY7,3000000000.0,3000000000.0,2022-10-14
154,95000U3K7,3000000000.0,3000000000.0,2024-01-16
155,61748UAF9,3000000000.0,3000000000.0,2025-01-16
157,46647PFJ0,3000000000.0,3000000000.0,2026-01-14
158,172967NN7,3000000000.0,3000000000.0,2022-03-10
159,037833BX7,2500000000.0,4000000000.0,2016-02-16
160,46647PAL0,1750000000.0,3500000000.0,2017-11-03
161,61747YFU4,3000000000.0,3000000000.0,2024-10-16
162,172967MS7,3500000000.0,3500000000.0,2020-05-26
163,110122CR7,3749500000.0,3749500000.0,2020-06-16
164,68389XCE3,3250000000.0,3250000000.0,2021-03-22
165,126650CN8,3500000000.0,3500000000.0,2015-07-13
166,38141GYB4,3750000000.0,3750000000.0,2021-04-15
167,61747YGA7,3000000000.0,3000000000.0,2025-04-14
168,00206RMT6,2750000000.0,2750000000.0,2023-05-30
170,38141GB86,3000000000.0,3000000000.0,2024-11-12
171,437076AS1,3000000000.0,3000000000.0,2006-12-14
172,404280FM6,2750000000.0,2750000000.0,2026-03-05
173,00287YDW6,3000000000.0,3000000000.0,2024-02-22
174,06051GKD0,3250000000.0,3250000000.0,2021-10-15
175,913017BT5,3500000000.0,3500000000.0,2012-05-24
176,30303MAG7,2000000000.0,2000000000.0,2026-04-30
177,111021AE1,2800000000.0,2670000000.0,2000-12-05
178,023135DJ2,3000000000.0,3000000000.0,2026-03-10
179,377372AE7,2750000000.0,2750000000.0,2008-05-06
180,46647PBJ4,2500000000.0,3000000000.0,2020-03-19
181,031162CF5,3541381000.0,3541381000.0,2016-12-09
182,38141GD35,3000000000.0,3000000000.0,2025-10-14
183,097023CV5,3000000000.0,3000000000.0,2020-04-30
184,02079KBK2,3000000000.0,3000000000.0,2026-02-09
185,38141GC93,3000000000.0,3000000000.0,2025-04-15
186,30303M8V7,3250000000.0,3250000000.0,2024-08-07
187,46647PER3,3000000000.0,3000000000.0,2024-10-15
188,46647PFE1,3000000000.0,3000000000.0,2025-10-15
189,92343VGK4,3750000000.0,3750000000.0,2021-03-11
190,10373QBU3,2250000000.0,2250000000.0,2023-02-09
191,95000U3V3,3000000000.0,3000000000.0,2025-04-15
192,61748UAM4,2500000000.0,2500000000.0,2025-10-17
193,38141GC51,3000000000.0,3000000000.0,2025-01-21
194,92343VEU4,3960082000.0,3960082000.0,2019-08-12
195,172967QH7,3000000000.0,3000000000.0,2025-09-04
196,68389XDR3,3500000000.0,3500000000.0,2025-09-24
197,00287YDU0,3000000000.0,3000000000.0,2024-02-22
198,68389XDH5,3000000000.0,3000000000.0,2025-09-24
199,95000U2G7,3500000000.0,3500000000.0,2019-10-24
200,693475BU8,2250000000.0,2250000000.0,2023-10-17
201,95000U2Z5,3250000000.0,3250000000.0,2022-04-18
202,023135DK9,3000000000.0,3000000000.0,2026-03-10
203,172967MY4,3000000000.0,3000000000.0,2021-04-27
204,38141GF41,2500000000.0,2500000000.0,2026-05-27
205,06051GJW0,3500000000.0,3500000000.0,2021-04-16
206,46647PBE5,3000000000.0,3750000000.0,2019-09-05
207,30303M8U9,2500000000.0,2500000000.0,2024-08-07
208,91324PFL1,2750000000.0,2750000000.0,2024-07-23
209,6174468P7,3000000000.0,3000000000.0,2020-03-26
210,05724BAP4,2000000000.0,2000000000.0,2026-03-05
211,716973AF9,3000000000.0,3000000000.0,2023-05-16
212,61747YFV2,3000000000.0,3000000000.0,2024-11-18
213,92826CAF9,3500000000.0,3500000000.0,2015-12-09
214,38141GYN8,3000000000.0,3000000000.0,2021-10-18
215,38141GB37,3000000000.0,3000000000.0,2024-07-16
216,61747YGC3,2500000000.0,2500000000.0,2026-03-11
217,17327CAT0,3000000000.0,3000000000.0,2024-09-12
218,002824BT6,2750000000.0,2750000000.0,2026-02-23
219,66989HBJ6,2250000000.0,2250000000.0,2026-03-16
220,031162DU1,2750000000.0,2750000000.0,2023-02-15
221,11135FCT6,3240678000.0,3240678000.0,2025-09-18
222,38141GA95,2500000000.0,2500000000.0,2024-04-18
223,02079KBL0,3000000000.0,3000000000.0,2026-02-09
224,172967EW7,2500000000.0,1936000000.0,2009-07-20
225,023135BJ4,3487493000.0,3487493000.0,2018-05-07
226,95000U2J1,3000000000.0,3000000000.0,2020-02-04
227,20030NDS7,4959172000.0,4959172000.0,2022-04-25
228,46647PFG6,2600000000.0,2600000000.0,2026-01-14
229,06051GJB6,3000000000.0,3000000000.0,2020-04-22
230,17327CAQ6,3000000000.0,3000000000.0,2022-01-18
231,458140CG3,2250000000.0,2250000000.0,2023-02-07
232,92343VGZ1,2250000000.0,2250000000.0,2025-03-24
233,023135CW4,3000000000.0,3000000000.0,2025-11-17
234,404280DH9,2500000000.0,2500000000.0,2022-08-04
235,00206RGQ9,3144026000.0,3144026000.0,2018-10-25
236,02079KBB2,2750000000.0,2750000000.0,2025-11-03
237,031162DS6,2750000000.0,2750000000.0,2023-02-15
238,46647PBL9,2750000000.0,2750000000.0,2020-04-15
239,38141GXG4,2000000000.0,2000000000.0,2020-02-05
240,716973AD4,3000000000.0,3000000000.0,2023-05-16
241,097023DT9,2486531000.0,2486531000.0,2024-11-18
242,87264ACY9,1250000000.0,2600000000.0,2023-02-06
244,11135FBP5,3249984000.0,3249984000.0,2021-09-27
245,87938WAC7,2000000000.0,2000000000.0,2006-06-09
246,30303M8H8,2978841000.0,2978841000.0,2022-12-29
247,38145GAT7,2750000000.0,2750000000.0,2026-01-15
248,718172DB2,1500000000.0,2250000000.0,2023-02-13
249,694308JM0,3100000000.0,3100000000.0,2020-07-01
250,17275RBS0,2500000000.0,2500000000.0,2024-02-21
251,594918CD4,3750000000.0,3750000000.0,2020-05-19
252,00206RJY9,3000000000.0,3000000000.0,2020-05-21
253,097023DS1,2491872000.0,2491872000.0,2024-11-18
254,110122EK0,2750000000.0,2750000000.0,2024-02-14
255,61747YFL4,2500000000.0,2500000000.0,2024-01-16
256,05964HAV7,2000000000.0,2000000000.0,2023-07-31
257,68389XEC5,2750000000.0,2750000000.0,2026-02-02
258,404280CT4,3000000000.0,3000000000.0,2021-05-17
259,110122EH7,2500000000.0,2500000000.0,2024-02-14
260,95000U3N1,2500000000.0,2500000000.0,2024-11-25
261,125523AK6,2999550000.0,2999550000.0,2019-07-26
262,61747YFG5,2500000000.0,2500000000.0,2023-07-19
263,38141GXH2,2500000000.0,2500000000.0,2020-03-17
264,694308JN8,3100000000.0,3100000000.0,2020-07-01
265,404280ES4,2250000000.0,2250000000.0,2025-02-26
266,46647PBX3,3000000000.0,3000000000.0,2021-01-28
267,871607AE7,2400000000.0,2400000000.0,2025-03-03
268,87264AAZ8,2997300000.0,2997300000.0,2021-04-24
269,06051GML0,2750000000.0,2750000000.0,2025-01-17
270,037833CD0,2000000000.0,2000000000.0,2016-07-28
271,023135BF2,2712771000.0,2750000000.0,2018-05-07
272,6174468U6,2750000000.0,2750000000.0,2020-11-09
273,17275RBT8,2500000000.0,2500000000.0,2024-02-21
274,172967NU1,2500000000.0,2500000000.0,2022-05-17
275,59023VAA8,1750000000.0,1750000000.0,2008-05-07
276,36267VAK9,1744749000.0,1744749000.0,2023-05-09
277,30231GAW2,2500000000.0,2500000000.0,2016-02-29
278,002824BH2,3250000000.0,3250000000.0,2016-11-17
279,61747YEH4,2500000000.0,2500000000.0,2021-10-14
280,11135FCM1,2500000000.0,2500000000.0,2025-07-07
282,17275RAD4,2000000000.0,2000000000.0,2009-02-09
283,00206RCP5,2500000000.0,2500000000.0,2015-04-23
284,11135FCQ2,2745719000.0,2745719000.0,2025-09-18
285,6174468X0,2500000000.0,2500000000.0,2021-01-20
286,46647PEY8,2500000000.0,2500000000.0,2025-04-14
287,46647PES1,2500000000.0,2500000000.0,2024-11-21
288,17327CBA0,2250000000.0,2250000000.0,2025-03-20
289,66989HBH0,2000000000.0,2000000000.0,2026-03-16
290,30303M8W5,2750000000.0,2750000000.0,2024-08-07
291,59022CAJ2,2000000000.0,2000000000.0,2007-01-22
292,92343VHG2,2250000000.0,2250000000.0,2025-11-10
293,404280DV8,2250000000.0,2250000000.0,2023-03-02
294,023135BZ8,3000000000.0,3000000000.0,2021-05-10
295,30303M8Q8,2500000000.0,2500000000.0,2023-05-01
296,02079KAW7,2500000000.0,2500000000.0,2025-11-03
297,66989HBL1,2250000000.0,2250000000.0,2026-03-16
298,11135FCV1,2985324000.0,2985324000.0,2025-09-18
299,68389XCK9,2500000000.0,2500000000.0,2022-11-07
300,172967QA2,2000000000.0,2000000000.0,2025-05-01
301,68389XBX2,4500000000.0,4500000000.0,2020-03-30
302,89788MAS1,2000000000.0,2000000000.0,2024-01-22
303,92343VEA8,3000000000.0,2136945000.0,2017-08-01
304,532457DR6,1500000000.0,1500000000.0,2026-05-06
305,91324PES7,2000000000.0,2000000000.0,2022-10-25
306,00287YAS8,2700000000.0,2700000000.0,2015-05-05
307,459200KC4,3000000000.0,3000000000.0,2019-05-08
308,404280ER6,1750000000.0,1750000000.0,2025-02-26
309,46647PEQ5,2500000000.0,2500000000.0,2024-10-15
310,404280FQ7,2250000000.0,2250000000.0,2026-05-07
311,404280FG9,2250000000.0,2250000000.0,2025-10-30
312,06051GJF7,2750000000.0,2750000000.0,2020-07-20
313,172967PL9,2500000000.0,2500000000.0,2024-06-04
314,002824BV1,2000000000.0,2000000000.0,2026-02-23
315,02209SBF9,2500000000.0,2500000000.0,2019-02-12
316,404119CA5,2700000000.0,2700000000.0,2020-02-11
317,46647PEV4,2500000000.0,2500000000.0,2025-01-16
318,61747YFZ3,2500000000.0,2500000000.0,2025-04-14
319,023135DG8,2500000000.0,2500000000.0,2026-03-10
320,92343VGC2,3500000000.0,3500000000.0,2021-03-11
321,87938WAU7,2000000000.0,2500000000.0,2017-03-01
322,718172DA4,1500000000.0,2200000000.0,2023-02-13
323,46647PCE4,3500000000.0,3500000000.0,2021-04-15
324,53944YAX1,2000000000.0,2000000000.0,2024-01-02
325,61748UAE2,2500000000.0,2500000000.0,2025-01-16
326,345370DA5,2500000000.0,2500000000.0,2021-11-08
327,38141GXR0,2500000000.0,2500000000.0,2021-01-20
328,874060AX4,2500000000.0,2500000000.0,2020-06-29
329,458140CS7,2250000000.0,2250000000.0,2026-04-27
330,404280EN5,2250000000.0,2250000000.0,2024-11-12
331,92343VFW9,4498814000.0,3651154000.0,2021-04-05
333,92343VFT6,3000000000.0,3000000000.0,2020-11-10
334,254687FX9,2500000000.0,2500000000.0,2020-05-11
335,00287YAR0,2500000000.0,2500000000.0,2015-05-05
336,30231GBN1,2000000000.0,2000000000.0,2020-04-13
337,11135FCU3,2247572000.0,2247572000.0,2025-09-18
338,055451AV0,2500000000.0,2500000000.0,2013-09-25
339,36186CBY8,1995021000.0,1995021000.0,2010-01-04
340,05526DBD6,2499700000.0,2500000000.0,2018-10-22
341,91324PFJ6,2000000000.0,2000000000.0,2024-07-23
343,17308CC53,2250000000.0,2250000000.0,2019-10-28
344,126650DU1,1750000000.0,1750000000.0,2023-02-13
345,29250NBR5,2300000000.0,2300000000.0,2023-03-06
346,68389XBW4,3000000000.0,3000000000.0,2020-03-30
347,49456BAH4,1750000000.0,1750000000.0,2014-11-24
348,00206RKH4,2500000000.0,2500000000.0,2020-07-27
349,61747YEL5,2500000000.0,2500000000.0,2022-01-19
350,172967ML2,2250000000.0,2250000000.0,2020-01-22
351,002824BX7,2000000000.0,2000000000.0,2026-02-23
352,084664DB4,2750000000.0,2750000000.0,2022-03-07
353,46647PDC7,2000000000.0,2500000000.0,2022-04-19
354,023135CB0,3250000000.0,3250000000.0,2021-05-10
355,61747YDY8,2500000000.0,2500000000.0,2015-01-22
356,92343VCK8,4500038000.0,2359957000.0,2015-02-11
357,06051GGM5,2000000000.0,2000000000.0,2017-04-19
358,30231GBG6,2750000000.0,2750000000.0,2020-03-17
359,20030NDW8,3983204000.0,3983204000.0,2022-04-25
360,91159HJR2,2000000000.0,2000000000.0,2024-01-18
361,00287YAM1,2598900000.0,2598900000.0,2013-07-08
362,42824CBV0,2000000000.0,2000000000.0,2024-09-12
363,11135FAS0,1999560000.0,1999560000.0,2020-07-06
364,68389XDP7,2500000000.0,2500000000.0,2025-09-24
365,6174468N2,2000000000.0,2000000000.0,2020-03-19
366,278058DZ2,2000000000.0,2000000000.0,2026-03-04
367,06051GHS1,2750000000.0,2750000000.0,2019-03-12
368,11135FCR0,1745822000.0,1745822000.0,2025-09-18
369,06738ECG8,2000000000.0,2000000000.0,2023-05-02
370,404280CF4,2500000000.0,2500000000.0,2020-03-25
372,92343VHF4,2000000000.0,2000000000.0,2025-11-10
373,871607AD9,1500000000.0,1500000000.0,2025-03-03
374,76720AAU0,1750000000.0,1750000000.0,2025-03-11
375,161175AZ7,2000000000.0,2000000000.0,2016-11-02
376,30303M8J4,2748838000.0,2748838000.0,2022-12-29
377,949746RF0,2399634000.0,2399634000.0,2014-01-06
378,17275RAF9,2000000000.0,2000000000.0,2009-11-09
379,91159HJL5,2000000000.0,2000000000.0,2023-01-26
380,437076DE9,1750000000.0,1750000000.0,2024-06-17
381,68389XCA1,3250000000.0,3250000000.0,2021-03-22
383,95000U2L6,2500000000.0,2500000000.0,2020-03-23
384,11135FCY5,2250000000.0,2250000000.0,2025-09-22
385,161175BT0,1500000000.0,2800000000.0,2019-10-15
386,68389XCJ2,2250000000.0,2250000000.0,2022-11-07
387,125523AJ9,2194799000.0,2194799000.0,2019-07-26
388,92343VGY4,2177695000.0,2177695000.0,2025-04-08
389,06051GJP5,2000000000.0,2000000000.0,2021-03-08
390,023135CH7,2500000000.0,2500000000.0,2022-04-11
391,78017FZT3,2000000000.0,2000000000.0,2024-10-08
392,68389XEA9,2250000000.0,2250000000.0,2026-02-02
393,501044DV0,2200000000.0,2200000000.0,2024-08-20
394,761713BB1,2250000000.0,2250000000.0,2015-06-09
395,037833AL4,3000000000.0,3000000000.0,2013-04-30
396,11135FCD1,1750000000.0,1750000000.0,2024-09-26
397,055451BL1,1250000000.0,1250000000.0,2025-02-18
398,03523TBU1,2000000000.0,2000000000.0,2019-01-10
399,693475CC7,1750000000.0,1750000000.0,2025-01-22
400,458140CU2,1750000000.0,1750000000.0,2026-04-27
401,06738ECE3,2000000000.0,2000000000.0,2022-10-27
402,06738ECV5,2000000000.0,2000000000.0,2024-09-03
403,02209SBE2,2000000000.0,2000000000.0,2019-02-12
404,161175BN3,1700000000.0,2450000000.0,2018-04-03
405,38148YAA6,2500000000.0,2500000000.0,2017-10-24
406,46647PAJ5,2500000000.0,2500000000.0,2017-07-17
407,17327CAY9,2000000000.0,2000000000.0,2025-02-25
408,031162DQ0,2750000000.0,2750000000.0,2023-02-15
409,501044DW8,2100000000.0,2100000000.0,2024-08-20
410,023135CT1,2500000000.0,2500000000.0,2025-11-17
411,46590XAY2,2049172000.0,1661534000.0,2023-08-22
412,03740MAF7,2000000000.0,2000000000.0,2024-02-28
413,06738ECY9,1750000000.0,1750000000.0,2025-02-19
414,92343VHK3,2000000000.0,2000000000.0,2025-11-10
415,03523TBW7,2000000000.0,2000000000.0,2019-01-10
416,375558BD4,2250000000.0,2250000000.0,2015-09-09
417,852060AT9,1998000000.0,1998000000.0,2002-05-06
418,87264ABN4,3000000000.0,3000000000.0,2021-04-24
419,30231GBF8,1250000000.0,2000000000.0,2020-03-17
420,931142FP3,1500000000.0,1500000000.0,2025-04-23
421,871607AG2,2100000000.0,2100000000.0,2025-03-03
422,404280EW5,2250000000.0,2250000000.0,2025-05-08
423,161175BL7,2499930000.0,2499930000.0,2017-10-25
424,87264ABL8,2499987000.0,2499987000.0,2021-04-24
425,61747YEU5,2000000000.0,2000000000.0,2022-07-18
426,404280EX3,2000000000.0,2000000000.0,2025-05-08
427,345370DB3,1750000000.0,1750000000.0,2022-08-16
428,91324PEW8,2000000000.0,2000000000.0,2023-03-23
429,76720AAV8,1750000000.0,1750000000.0,2025-03-11
430,00287YAW9,2000000000.0,2000000000.0,2016-05-09
431,00206RKA9,3000000000.0,3000000000.0,2020-05-21
432,38148LAF3,2000000000.0,2000000000.0,2015-05-19
433,95000U4F7,2000000000.0,2000000000.0,2026-01-15
434,68389XBY0,3500000000.0,3500000000.0,2020-03-30
435,91324PER9,2000000000.0,2000000000.0,2022-10-25
436,969457BY5,900000000.0,1500000000.0,2021-02-25
437,983024AN0,2000000000.0,2000000000.0,2007-03-22
438,532457DP0,1750000000.0,1750000000.0,2026-05-06
439,30231GBM3,2750000000.0,2750000000.0,2020-04-13
440,16411QAS0,1197999000.0,1197999000.0,2024-12-11
441,822905AA3,2446755000.0,2446755000.0,2024-09-05
442,05724BAQ2,2000000000.0,2000000000.0,2026-03-05
443,254687GD2,1500000000.0,1500000000.0,2026-02-10
444,458140CJ7,2000000000.0,2000000000.0,2023-02-07
445,404280FE4,2250000000.0,2250000000.0,2025-10-30
446,87264ABW4,1350000000.0,3549844000.0,2021-03-16
447,75513ECX7,1750000000.0,1750000000.0,2023-11-06
448,38141GC36,2100000000.0,2100000000.0,2025-01-21
449,36264FAM3,1998049000.0,1998049000.0,2022-11-02
450,06738ECZ6,2000000000.0,2000000000.0,2025-02-19
451,10373QCA6,1000000000.0,1950000000.0,2024-05-15
452,46647PBN5,2250000000.0,2250000000.0,2020-04-15
453,30303M8N5,1750000000.0,1750000000.0,2023-05-01
454,94974BGK0,2000000000.0,2000000000.0,2015-04-23
455,06051GJL4,2500000000.0,2500000000.0,2020-10-16
456,50077LAM8,1999670000.0,1810366000.0,2016-07-19
457,172967KR1,1000000000.0,2000000000.0,2016-05-11
458,02079KAD9,2250000000.0,2250000000.0,2020-08-03
459,38141GYC2,2250000000.0,2250000000.0,2021-04-15
460,617482V92,2000000000.0,2000000000.0,2012-07-19
461,037833EF3,3000000000.0,3000000000.0,2021-02-01
462,718172DJ5,1750000000.0,1750000000.0,2024-02-09
463,031162BZ2,1250000000.0,2250000000.0,2015-04-28
464,345370CQ1,2000000000.0,2000000000.0,2013-01-03
465,682680BN2,1750000000.0,1750000000.0,2023-08-10
466,92343VHC1,2159113000.0,2159113000.0,2025-11-24
467,59562VAM9,1696990000.0,1666939000.0,2006-09-11
468,46647PFD3,2000000000.0,2000000000.0,2025-10-15
469,822905AT2,2063148000.0,2063148000.0,2025-12-04
470,571748CC4,2000000000.0,2000000000.0,2024-10-30
472,693475BJ3,1500000000.0,1500000000.0,2022-10-25
473,38141GB29,2500000000.0,2500000000.0,2024-07-16
474,458140BM1,2250000000.0,2250000000.0,2020-03-20
475,86562MCS7,1500000000.0,1750000000.0,2023-01-03
476,084664CQ2,2350000000.0,2350000000.0,2018-08-07
477,16411QAQ4,1400000000.0,1400000000.0,2024-01-29
478,31620MCE4,2000000000.0,2000000000.0,2026-03-04
479,87264ACT0,2793148000.0,2793148000.0,2022-06-22
480,06051GMW6,2000000000.0,2000000000.0,2025-05-06
481,775109CK5,1996800000.0,1996800000.0,2023-07-27
482,20030NDG3,1600000000.0,1600000000.0,2020-03-24
483,254687EH5,1223938000.0,1223938000.0,2019-10-22
484,06051GFC8,2000000000.0,2000000000.0,2014-01-15
485,17275RBU5,2000000000.0,2000000000.0,2024-02-21
486,30303M8T2,1000000000.0,1000000000.0,2024-08-07
487,43849RAF2,1750000000.0,1750000000.0,2026-03-10
488,68389XBJ3,3000000000.0,3000000000.0,2016-06-29
489,404119CL1,1995870000.0,1995870000.0,2023-06-13
490,38141GB60,2000000000.0,2000000000.0,2024-10-16
491,00206RJZ6,2500000000.0,2500000000.0,2020-05-21
492,89115A2E1,2000000000.0,2000000000.0,2022-06-01
494,02079KAZ0,2000000000.0,2000000000.0,2025-11-03
495,92343VFE9,1500000000.0,1154676000.0,2020-03-17
496,37940XAW2,1700000000.0,1700000000.0,2025-11-06
