cusip,window_start,window_end,n_trades,n_capped_trades,total_volume_floor,days_traded,n_customer_trades,n_dealer_trades,median_trade_size
882508BJ2,2025-09-04,2025-12-04,631,0,119726000.0,62,,,36000.0
882508CB8,2025-09-04,2025-12-04,1181,0,287231000.0,63,,,25000.0
882508CJ1,2025-09-04,2025-12-04,465,0,382954000.0,62,,,200000.0
882926AA6,2025-09-04,2025-12-04,802,0,720334000.0,65,,,129000.0
88339WAC0,2025-09-04,2025-12-04,727,0,283189000.0,64,,,50000.0
883556BY7,2025-09-04,2025-12-04,225,0,149243000.0,51,,,100000.0
883556BZ4,2025-09-04,2025-12-04,1053,0,364509000.0,65,,,32000.0
883556CL4,2025-09-04,2025-12-04,6492,0,347817000.0,63,,,4000.0
883556CM2,2025-09-04,2025-12-04,597,0,270095000.0,60,,,100000.0
883556CW0,2025-09-04,2025-12-04,1198,0,206267000.0,63,,,16500.0
883556CX8,2025-09-04,2025-12-04,2494,0,248640000.0,64,,,13000.0
883556DD1,2025-09-04,2025-12-04,1245,0,1820984000.0,45,,,175000.0
883556DE9,2025-09-04,2025-12-04,1185,0,2485201000.0,45,,,500000.0
88579YBD2,2025-09-04,2025-12-04,549,0,127479600.0,64,,,45000.0
88579YBJ9,2025-09-04,2025-12-04,693,0,109087000.0,63,,,38000.0
88579YBK6,2025-09-04,2025-12-04,215,0,76470000.0,52,,,50000.0
88731EAJ9,2025-09-04,2025-12-04,500,0,280551000.0,61,,,80000.0
88732JAJ7,2025-09-04,2025-12-04,656,0,669114000.0,59,,,57000.0
88732JAN8,2025-09-04,2025-12-04,551,0,174379800.0,62,,,30000.0
88732JAU2,2025-09-04,2025-12-04,668,0,245667000.0,62,,,50000.0
88732JAY4,2025-09-04,2025-12-04,662,0,323200000.0,60,,,50000.0
88732JBB3,2025-09-04,2025-12-04,404,0,268154000.0,60,,,76000.0
88732JBD9,2025-09-04,2025-12-04,422,0,129118000.0,59,,,75000.0
89114TZJ4,2025-09-04,2025-12-04,5771,0,272177154.0,63,,,3000.0
89114TZV7,2025-09-04,2025-12-04,919,0,140142000.0,61,,,22000.0
89115A2E1,2025-09-04,2025-12-04,2467,0,523912000.0,65,,,40000.0
89115A3C4,2025-09-04,2025-12-04,1534,0,606046000.0,63,,,35000.0
89115A3G5,2025-09-04,2025-12-04,752,0,265425000.0,65,,,60000.0
89115KAB6,2025-09-04,2025-12-04,1667,0,1463967000.0,63,,,70000.0
89115KAJ9,2025-09-04,2025-12-04,1468,0,3357673000.0,41,,,500000.0
89153VAT6,2025-09-04,2025-12-04,917,0,306087000.0,64,,,23000.0
89153VAU3,2025-09-04,2025-12-04,163,0,42207000.0,47,,,68000.0
89153VAV1,2025-09-04,2025-12-04,431,0,195869000.0,61,,,100000.0
89153VAW9,2025-09-04,2025-12-04,177,0,80002000.0,47,,,90000.0
89153VAX7,2025-09-04,2025-12-04,334,0,317905000.0,58,,,200000.0
89157XAA9,2025-09-04,2025-12-04,637,0,249770000.0,65,,,96000.0
89157XAB7,2025-09-04,2025-12-04,842,0,805949000.0,63,,,161500.0
89157XAC5,2025-09-04,2025-12-04,702,0,646692000.0,63,,,122500.0
89157XAD3,2025-09-04,2025-12-04,753,0,368668000.0,65,,,86000.0
89157XAE1,2025-09-04,2025-12-04,369,0,406783000.0,58,,,250000.0
89157XAF8,2025-09-04,2025-12-04,682,0,435065000.0,63,,,90000.0
89236TGU3,2025-09-04,2025-12-04,689,0,264537000.0,65,,,100000.0
89236TGY5,2025-09-04,2025-12-04,873,0,238795000.0,63,,,43000.0
89236TLE3,2025-09-04,2025-12-04,2117,0,593505000.0,63,,,24000.0
89236TLM5,2025-09-04,2025-12-04,928,0,132028000.0,63,,,25000.0
89236TLZ6,2025-09-04,2025-12-04,1296,0,246255000.0,63,,,25000.0
89236TMK8,2025-09-04,2025-12-04,1625,0,217742000.0,63,,,25000.0
89236TMT9,2025-09-04,2025-12-04,1967,0,274272040.0,63,,,25000.0
89236TNB7,2025-09-04,2025-12-04,1643,0,229271000.0,64,,,10000.0
89236TNJ0,2025-09-04,2025-12-04,896,0,253959000.0,64,,,47000.0
8935268Z9,2025-09-04,2025-12-04,429,0,95821000.0,56,,,20000.0
893526DJ9,2025-09-04,2025-12-04,569,0,115764000.0,56,,,16000.0
89352HAD1,2025-09-04,2025-12-04,766,0,130801000.0,63,,,10000.0
89352HAM1,2025-09-04,2025-12-04,839,0,100829000.0,65,,,20000.0
89352HAZ2,2025-09-04,2025-12-04,178,0,42474000.0,38,,,100000.0
89352HBA6,2025-09-04,2025-12-04,1667,0,439145000.0,64,,,15000.0
89417EAD1,2025-09-04,2025-12-04,333,0,148847000.0,54,,,40000.0
89417EAH2,2025-09-04,2025-12-04,264,0,75113000.0,45,,,100000.0
89417EAR0,2025-09-04,2025-12-04,133,0,29627000.0,35,,,150000.0
89417EAS8,2025-09-04,2025-12-04,460,0,166146000.0,62,,,100000.0
89417EAU3,2025-09-04,2025-12-04,756,0,704629000.0,63,,,196000.0
89788KAA4,2025-09-04,2025-12-04,396,0,198247000.0,60,,,250000.0
89788MAB8,2025-09-04,2025-12-04,1094,0,153272000.0,63,,,20000.0
89788MAK8,2025-09-04,2025-12-04,570,0,275352000.0,63,,,57500.0
89788MAM4,2025-09-04,2025-12-04,1166,0,437322000.0,63,,,40000.0
89788MAP7,2025-09-04,2025-12-04,6318,0,757699000.0,63,,,3000.0
89788MAS1,2025-09-04,2025-12-04,1112,0,743799500.0,63,,,53500.0
89788MAT9,2025-09-04,2025-12-04,725,0,293105000.0,64,,,50000.0
89788MAU6,2025-09-04,2025-12-04,854,0,444305000.0,63,,,26000.0
89788MAV4,2025-09-04,2025-12-04,1215,0,4699734000.0,32,,,2000000.0
902494BH5,2025-09-04,2025-12-04,440,0,159210000.0,60,,,100000.0
902494BM4,2025-09-04,2025-12-04,967,0,355189000.0,63,,,40000.0
902613AY4,2025-09-04,2025-12-04,346,0,260187000.0,56,,,325000.0
902674A26,2025-09-04,2025-12-04,235,0,207808000.0,51,,,250000.0
90353TAN0,2025-09-04,2025-12-04,3512,0,465212000.0,63,,,8000.0
90353TAP5,2025-09-04,2025-12-04,4869,0,1171807000.0,63,,,4000.0
90353TAQ3,2025-09-04,2025-12-04,1585,0,870801000.0,63,,,30000.0
90353TAT7,2025-09-04,2025-12-04,1925,2,2395421000.0,61,,,100000.0
90353TAU4,2025-09-04,2025-12-04,1638,1,3864626000.0,61,,,500000.0
904764AH0,2025-09-04,2025-12-04,406,0,89482000.0,57,,,30000.0
904764BH9,2025-09-04,2025-12-04,183,0,107292000.0,44,,,157000.0
904764BQ9,2025-09-04,2025-12-04,236,0,155351000.0,48,,,200000.0
904764BT3,2025-09-04,2025-12-04,297,0,132917000.0,52,,,192000.0
904764BV8,2025-09-04,2025-12-04,384,0,193407000.0,62,,,200000.0
907818EM6,2025-09-04,2025-12-04,218,0,36979000.0,55,,,64500.0
907818FG8,2025-09-04,2025-12-04,330,0,102611000.0,57,,,100000.0
907818FH6,2025-09-04,2025-12-04,777,0,173284000.0,63,,,27000.0
907818FK9,2025-09-04,2025-12-04,593,0,298925000.0,63,,,78000.0
907818FL7,2025-09-04,2025-12-04,225,0,78136000.0,49,,,147000.0
907818FN3,2025-09-04,2025-12-04,561,0,171768000.0,62,,,100000.0
907818FS2,2025-09-04,2025-12-04,174,0,94420000.0,45,,,194000.0
907818FU7,2025-09-04,2025-12-04,858,0,337779000.0,63,,,20000.0
907818FW3,2025-09-04,2025-12-04,245,0,108050000.0,51,,,128000.0
907818FX1,2025-09-04,2025-12-04,1104,0,313606000.0,63,,,15000.0
907818FZ6,2025-09-04,2025-12-04,448,0,208412000.0,60,,,93000.0
907818GB8,2025-09-04,2025-12-04,1118,0,140117000.0,63,,,17500.0
907818GG7,2025-09-04,2025-12-04,1099,0,394870000.0,63,,,20000.0
907818GH5,2025-09-04,2025-12-04,658,0,842692000.0,62,,,363000.0
911312AJ5,2025-09-04,2025-12-04,668,0,258052000.0,63,,,50000.0
911312BN5,2025-09-04,2025-12-04,324,0,106628000.0,58,,,100000.0
911312BQ8,2025-09-04,2025-12-04,215,0,49684000.0,46,,,95000.0
911312BW5,2025-09-04,2025-12-04,752,0,316558000.0,65,,,50000.0
911312BY1,2025-09-04,2025-12-04,1676,0,143873000.0,63,,,8000.0
911312BZ8,2025-09-04,2025-12-04,1818,0,203364000.0,64,,,20000.0
911312CA2,2025-09-04,2025-12-04,562,0,185494000.0,64,,,77500.0
911312CD6,2025-09-04,2025-12-04,2138,0,469072000.0,63,,,25000.0
911312CE4,2025-09-04,2025-12-04,658,0,532254000.0,62,,,127000.0
911312CJ3,2025-09-04,2025-12-04,1686,0,868357500.0,63,,,68000.0
911312CK0,2025-09-04,2025-12-04,1323,0,2139049000.0,63,,,250000.0
911312CL8,2025-09-04,2025-12-04,1290,0,1657375000.0,63,,,164000.0
91159HJA9,2025-09-04,2025-12-04,1432,0,241598500.0,63,,,25000.0
91159HJD3,2025-09-04,2025-12-04,1920,0,230357000.0,64,,,5000.0
91159HJJ0,2025-09-04,2025-12-04,1362,0,200066000.0,63,,,17000.0
91159HJL5,2025-09-04,2025-12-04,1337,0,298138000.0,62,,,20000.0
91159HJN1,2025-09-04,2025-12-04,8028,0,423980000.0,63,,,2000.0
91159HJR2,2025-09-04,2025-12-04,1974,0,488484000.0,64,,,10000.0
91159HJS0,2025-09-04,2025-12-04,15947,0,945908000.0,63,,,3000.0
91159HJT8,2025-09-04,2025-12-04,737,0,372932000.0,63,,,80000.0
91159HJU5,2025-09-04,2025-12-04,601,0,598222000.0,62,,,200000.0
91159HJV3,2025-09-04,2025-12-04,603,0,679689000.0,63,,,100000.0
913017BT5,2025-09-04,2025-12-04,840,0,514059000.0,63,,,100000.0
913017CA5,2025-09-04,2025-12-04,244,0,98425000.0,53,,,200000.0
913017CJ6,2025-09-04,2025-12-04,355,0,129617000.0,56,,,154000.0
913017CW7,2025-09-04,2025-12-04,641,0,175927000.0,60,,,30000.0
913017CX5,2025-09-04,2025-12-04,238,0,129012000.0,49,,,100000.0
91324PAR3,2025-09-04,2025-12-04,1687,0,177842000.0,63,,,7000.0
91324PBK7,2025-09-04,2025-12-04,529,0,162637184.0,62,,,63000.0
91324PCD2,2025-09-04,2025-12-04,367,0,144234000.0,61,,,75000.0
91324PCQ3,2025-09-04,2025-12-04,1888,0,386290000.0,66,,,25000.0
91324PCR1,2025-09-04,2025-12-04,1323,0,413140000.0,67,,,40000.0
91324PCX8,2025-09-04,2025-12-04,186,0,44604000.0,44,,,60000.0
91324PDF6,2025-09-04,2025-12-04,255,0,191321000.0,53,,,150000.0
91324PDL3,2025-09-04,2025-12-04,427,0,218994000.0,61,,,130000.0
91324PDQ2,2025-09-04,2025-12-04,329,0,71123000.0,56,,,53000.0
91324PDS8,2025-09-04,2025-12-04,1093,0,130656000.0,65,,,25000.0
91324PDT6,2025-09-04,2025-12-04,624,0,210609000.0,64,,,55000.0
91324PDU3,2025-09-04,2025-12-04,276,0,161294000.0,57,,,100000.0
91324PDV1,2025-09-04,2025-12-04,340,0,367221000.0,55,,,200000.0
91324PDX7,2025-09-04,2025-12-04,1533,0,286145000.0,64,,,20000.0
91324PDY5,2025-09-04,2025-12-04,934,0,303371400.0,63,,,20500.0
91324PDZ2,2025-09-04,2025-12-04,484,0,391331000.0,63,,,130000.0
91324PEA6,2025-09-04,2025-12-04,571,0,126863000.0,59,,,42000.0
91324PED0,2025-09-04,2025-12-04,2714,0,272598000.0,63,,,12000.0
91324PEE8,2025-09-04,2025-12-04,634,0,376670000.0,63,,,109000.0
91324PEF5,2025-09-04,2025-12-04,519,0,336130000.0,62,,,186000.0
91324PEJ7,2025-09-04,2025-12-04,7908,0,483361000.0,63,,,6000.0
91324PEK4,2025-09-04,2025-12-04,889,0,398682000.0,66,,,50000.0
91324PEL2,2025-09-04,2025-12-04,419,0,229562000.0,57,,,34000.0
91324PEQ1,2025-09-04,2025-12-04,2520,0,320870000.0,63,,,10000.0
91324PER9,2025-09-04,2025-12-04,2708,0,622816000.0,64,,,15000.0
91324PES7,2025-09-04,2025-12-04,1110,0,726110000.0,64,,,95000.0
91324PET5,2025-09-04,2025-12-04,813,0,362922000.0,64,,,101000.0
91324PEV0,2025-09-04,2025-12-04,5762,0,825724000.0,63,,,9000.0
91324PEW8,2025-09-04,2025-12-04,1113,0,410550000.0,73,,,53000.0
91324PEX6,2025-09-04,2025-12-04,594,0,116531000.0,66,,,37500.0
91324PFA5,2025-09-04,2025-12-04,2783,0,461667000.0,64,,,20000.0
91324PFB3,2025-09-04,2025-12-04,1914,0,277768000.0,64,,,15000.0
91324PFC1,2025-09-04,2025-12-04,1309,0,1006646000.0,66,,,129000.0
91324PFD9,2025-09-04,2025-12-04,785,0,513717000.0,60,,,50000.0
91324PFG2,2025-09-04,2025-12-04,1346,0,402969000.0,63,,,30000.0
91324PFH0,2025-09-04,2025-12-04,1476,0,464640000.0,63,,,30000.0
91324PFJ6,2025-09-04,2025-12-04,4100,0,901694000.0,64,,,9000.0
91324PFK3,2025-09-04,2025-12-04,1826,0,537897000.0,67,,,34500.0
91324PFL1,2025-09-04,2025-12-04,1634,0,2013348000.0,65,,,125000.0
91324PFM9,2025-09-04,2025-12-04,1635,0,720656000.0,63,,,40000.0
91324PFP2,2025-09-04,2025-12-04,1222,0,476003000.0,63,,,40000.0
91324PFQ0,2025-09-04,2025-12-04,909,0,823331000.0,63,,,170000.0
91324PFR8,2025-09-04,2025-12-04,1033,0,1245621000.0,63,,,390000.0
913903AW0,2025-09-04,2025-12-04,583,0,438114000.0,63,,,148000.0
91913YAL4,2025-09-04,2025-12-04,2047,0,405439830.0,63,,,20000.0
91913YBD1,2025-09-04,2025-12-04,483,0,158196000.0,59,,,74000.0
92343VCK8,2025-09-04,2025-12-04,52,0,31310000.0,4,,,266500.0
92343VCM4,2025-09-04,2025-12-04,37,0,32289000.0,3,,,41000.0
92343VCQ5,2025-09-04,2025-12-04,3250,0,497171500.0,65,,,20000.0
92343VCV4,2025-09-04,2025-12-04,1963,0,568653000.0,65,,,35000.0
92343VCX0,2025-09-04,2025-12-04,30,0,3370000.0,3,,,36000.0
92343VDR2,2025-09-04,2025-12-04,45,0,4320000.0,4,,,44000.0
92343VEA8,2025-09-04,2025-12-04,3472,0,614273000.0,66,,,25000.0
92343VEU4,2025-09-04,2025-12-04,5572,3,1259129000.0,64,,,20000.0
92343VFD1,2025-09-04,2025-12-04,505,0,82499000.0,63,,,43000.0
92343VFE9,2025-09-04,2025-12-04,3224,0,373670000.0,64,,,8000.0
92343VFL3,2025-09-04,2025-12-04,2063,0,287047700.0,63,,,14000.0
92343VFR0,2025-09-04,2025-12-04,2167,0,593934000.0,64,,,20000.0
92343VFT6,2025-09-04,2025-12-04,1251,0,769270000.0,63,,,35000.0
92343VFU3,2025-09-04,2025-12-04,1052,2,551348000.0,63,,,30000.0
92343VFV1,2025-09-04,2025-12-04,348,0,166634000.0,57,,,77500.0
92343VFW9,2025-09-04,2025-12-04,594,0,752777000.0,64,,,300000.0
92343VFX7,2025-09-04,2025-12-04,910,0,528323000.0,64,,,40000.0
92343VGB4,2025-09-04,2025-12-04,1571,0,534433000.0,63,,,17000.0
92343VGC2,2025-09-04,2025-12-04,403,2,649553000.0,58,,,230000.0
92343VGJ7,2025-09-04,2025-12-04,4522,0,1123684000.0,64,,,8000.0
92343VGK4,2025-09-04,2025-12-04,906,0,619521000.0,64,,,95000.0
92343VGL2,2025-09-04,2025-12-04,457,0,193955000.0,63,,,185000.0
92343VGN8,2025-09-04,2025-12-04,2365,0,1478301000.0,64,,,54000.0
92343VGP3,2025-09-04,2025-12-04,378,0,184497000.0,61,,,150000.0
92343VGT5,2025-09-04,2025-12-04,1163,0,266140000.0,65,,,29000.0
92343VGW8,2025-09-04,2025-12-04,1246,0,1275908000.0,67,,,248500.0
92343VGY4,2025-09-04,2025-12-04,2226,0,1191080000.0,66,,,30500.0
92343VGZ1,2025-09-04,2025-12-04,4625,0,3281593000.0,67,,,20000.0
92343VHF4,2025-09-04,2025-12-04,1920,0,4102015000.0,18,,,131000.0
92343VHG2,2025-09-04,2025-12-04,2601,8,4793739000.0,17,,,35000.0
92343VHH0,2025-09-04,2025-12-04,811,6,3083533000.0,17,,,1000000.0
92343VHJ6,2025-09-04,2025-12-04,1692,3,8214487000.0,17,,,2000000.0
92343VHK3,2025-09-04,2025-12-04,1152,5,4376661000.0,17,,,1000000.0
92556VAD8,2025-09-04,2025-12-04,1031,0,626662000.0,64,,,80000.0
92556VAE6,2025-09-04,2025-12-04,845,0,563705000.0,63,,,100000.0
92556VAF3,2025-09-04,2025-12-04,891,0,1176552000.0,62,,,225000.0
925650AC7,2025-09-04,2025-12-04,907,0,240509000.0,63,,,42000.0
925650AD5,2025-09-04,2025-12-04,1179,0,403963000.0,63,,,43000.0
925650AE3,2025-09-04,2025-12-04,636,0,460790000.0,60,,,100000.0
925650AH6,2025-09-04,2025-12-04,1370,0,154416000.0,61,,,11000.0
925650AK9,2025-09-04,2025-12-04,842,0,432417000.0,62,,,101000.0
927804GD0,2025-09-04,2025-12-04,300,0,71303000.0,55,,,60000.0
927804GF5,2025-09-04,2025-12-04,205,0,84076000.0,50,,,132000.0
927804GK4,2025-09-04,2025-12-04,1398,0,244478000.0,63,,,20000.0
927804GL2,2025-09-04,2025-12-04,498,0,341969000.0,59,,,79000.0
927804GV0,2025-09-04,2025-12-04,1410,0,2086089000.0,62,,,126500.0
927804GW8,2025-09-04,2025-12-04,1121,0,2518473000.0,61,,,900000.0
92826CAE2,2025-09-04,2025-12-04,3743,0,514774000.0,65,,,25000.0
92826CAF9,2025-09-04,2025-12-04,5978,0,435707000.0,63,,,4000.0
92826CAJ1,2025-09-04,2025-12-04,314,0,146665000.0,54,,,100000.0
92826CAK8,2025-09-04,2025-12-04,888,0,360845975.0,64,,,25000.0
92826CAM4,2025-09-04,2025-12-04,1801,0,249917000.0,63,,,25000.0
92826CAN2,2025-09-04,2025-12-04,915,0,174606000.0,63,,,20000.0
92826CAQ5,2025-09-04,2025-12-04,776,0,269031000.0,64,,,100000.0
928563AF2,2025-09-04,2025-12-04,985,0,142141000.0,63,,,34000.0
928563AL9,2025-09-04,2025-12-04,1414,0,421212000.0,63,,,55500.0
92857WAQ3,2025-09-04,2025-12-04,635,0,290455000.0,63,,,63000.0
92857WBM1,2025-09-04,2025-12-04,297,0,84421000.0,53,,,70000.0
92857WBS8,2025-09-04,2025-12-04,256,0,50356000.0,54,,,35000.0
92857WBU3,2025-09-04,2025-12-04,185,0,103375000.0,45,,,245000.0
92857WCA6,2025-09-04,2025-12-04,716,0,656400000.0,64,,,200000.0
92857WCB4,2025-09-04,2025-12-04,419,0,210009000.0,61,,,200000.0
929160AZ2,2025-09-04,2025-12-04,732,0,146221000.0,62,,,17000.0
929160BC2,2025-09-04,2025-12-04,1082,0,376919000.0,61,,,25000.0
929160BD0,2025-09-04,2025-12-04,423,0,384981000.0,58,,,200000.0
92976GAG6,2025-09-04,2025-12-04,117,0,63370000.0,37,,,250000.0
92976GAJ0,2025-09-04,2025-12-04,171,0,166555000.0,45,,,648000.0
929903AM4,2025-09-04,2025-12-04,3796,0,499220000.0,63,,,20000.0
931142CB7,2025-09-04,2025-12-04,2072,0,517986000.0,64,,,25000.0
931142CK7,2025-09-04,2025-12-04,876,0,137428000.0,64,,,15000.0
931142CM3,2025-09-04,2025-12-04,809,0,69984775.0,63,,,22000.0
931142EC3,2025-09-04,2025-12-04,564,0,168472000.0,61,,,50500.0
931142ET6,2025-09-04,2025-12-04,1364,0,447595000.0,63,,,55000.0
931142EU3,2025-09-04,2025-12-04,1397,0,211735000.0,64,,,7000.0
931142EV1,2025-09-04,2025-12-04,606,0,168770000.0,62,,,47500.0
931142EY5,2025-09-04,2025-12-04,3082,0,246232000.0,65,,,10000.0
931142EZ2,2025-09-04,2025-12-04,591,0,178026000.0,63,,,90000.0
931142FD0,2025-09-04,2025-12-04,3858,0,392822000.0,64,,,25000.0
931142FE8,2025-09-04,2025-12-04,1114,0,711855000.0,63,,,55000.0
931142FN8,2025-09-04,2025-12-04,1168,0,507459000.0,64,,,60000.0
931142FP3,2025-09-04,2025-12-04,3465,0,1305901000.0,64,,,25000.0
94106BAD3,2025-09-04,2025-12-04,275,0,196112000.0,49,,,200000.0
94106BAF8,2025-09-04,2025-12-04,823,0,176901000.0,63,,,16000.0
94106BAG6,2025-09-04,2025-12-04,581,0,182060000.0,63,,,40000.0
94106LBP3,2025-09-04,2025-12-04,838,0,246229000.0,63,,,50000.0
94106LBS7,2025-09-04,2025-12-04,2599,0,279887000.0,63,,,22000.0
94106LBT5,2025-09-04,2025-12-04,1946,0,267626000.0,63,,,25000.0
94106LBW8,2025-09-04,2025-12-04,3648,0,267682000.0,63,,,13000.0
94106LBY4,2025-09-04,2025-12-04,2453,0,220931000.0,64,,,20000.0
94106LCD9,2025-09-04,2025-12-04,1187,0,265828000.0,63,,,25000.0
94106LCE7,2025-09-04,2025-12-04,2196,0,1323981000.0,63,,,30000.0
94106LCF4,2025-09-04,2025-12-04,955,0,812788000.0,62,,,200000.0
94973VAY3,2025-09-04,2025-12-04,277,0,136239000.0,49,,,110000.0
94973VBB2,2025-09-04,2025-12-04,336,0,155723000.0,59,,,99500.0
94973VBK2,2025-09-04,2025-12-04,223,0,107325000.0,46,,,82000.0
949746RF0,2025-09-04,2025-12-04,2113,0,407191000.0,65,,,26000.0
94974BFP0,2025-09-04,2025-12-04,2631,0,281967000.0,63,,,25000.0
94974BGE4,2025-09-04,2025-12-04,754,0,257988000.0,64,,,55000.0
94974BGK0,2025-09-04,2025-12-04,808,0,379754000.0,63,,,55000.0
94974BGQ7,2025-09-04,2025-12-04,1471,0,603068000.0,64,,,38000.0
94974BGT1,2025-09-04,2025-12-04,996,0,380093000.0,64,,,45000.0
94974BGU8,2025-09-04,2025-12-04,1179,0,432531000.0,64,,,80000.0
95000U2G7,2025-09-04,2025-12-04,3914,0,630263000.0,63,,,8000.0
95000U2J1,2025-09-04,2025-12-04,1864,0,643496000.0,63,,,7000.0
95000U2L6,2025-09-04,2025-12-04,1429,0,308757000.0,63,,,25000.0
95000U2M4,2025-09-04,2025-12-04,1545,0,987499000.0,65,,,135000.0
95000U2Q5,2025-09-04,2025-12-04,634,0,733951300.0,62,,,245000.0
95000U2U6,2025-09-04,2025-12-04,3048,0,893983000.0,64,,,15000.0
95000U2Z5,2025-09-04,2025-12-04,767,0,841443000.0,64,,,200000.0
95000U3B7,2025-09-04,2025-12-04,7026,0,810750750.0,63,,,4000.0
95000U3D3,2025-09-04,2025-12-04,1592,0,774084000.0,63,,,50000.0
95000U3F8,2025-09-04,2025-12-04,4775,0,1223201000.0,63,,,6000.0
95000U3H4,2025-09-04,2025-12-04,2834,0,591401000.0,64,,,9000.0
95000U3K7,2025-09-04,2025-12-04,1568,0,799039000.0,64,,,50000.0
95000U3N1,2025-09-04,2025-12-04,1995,0,824480000.0,63,,,20000.0
95000U3P6,2025-09-04,2025-12-04,3878,0,608503000.0,65,,,4000.0
95000U3V3,2025-09-04,2025-12-04,1620,3,3126842000.0,65,,,200000.0
95000U3W1,2025-09-04,2025-12-04,2116,0,3407916000.0,64,,,79000.0
95000U4B6,2025-09-04,2025-12-04,3080,8,9286942000.0,61,,,247000.0
95040QAJ3,2025-09-04,2025-12-04,566,0,154953000.0,61,,,45000.0
95040QAM6,2025-09-04,2025-12-04,881,0,174425000.0,63,,,25000.0
95041AAF5,2025-09-04,2025-12-04,2399,0,355987000.0,63,,,10000.0
95041AAG3,2025-09-04,2025-12-04,997,0,949331000.0,63,,,175000.0
958667AA5,2025-09-04,2025-12-04,508,0,573857000.0,61,,,156000.0
958667AC1,2025-09-04,2025-12-04,1166,0,262242000.0,63,,,25000.0
958667AE7,2025-09-04,2025-12-04,788,0,260612000.0,61,,,40500.0
958667AG2,2025-09-04,2025-12-04,1290,0,432853000.0,63,,,28000.0
960386AT7,2025-09-04,2025-12-04,567,0,384580000.0,61,,,200000.0
961214EG4,2025-09-04,2025-12-04,228,0,83554000.0,43,,,70000.0
961214EL3,2025-09-04,2025-12-04,233,0,84840000.0,50,,,100000.0
961214EQ2,2025-09-04,2025-12-04,155,0,47131000.0,40,,,50000.0
961214ET6,2025-09-04,2025-12-04,508,0,177013000.0,62,,,80000.0
961214EY5,2025-09-04,2025-12-04,239,0,82113000.0,54,,,95000.0
961214FP3,2025-09-04,2025-12-04,722,0,134805000.0,63,,,25000.0
961214GC1,2025-09-04,2025-12-04,413,0,275378000.0,54,,,55000.0
962166BX1,2025-09-04,2025-12-04,1093,0,144078000.0,62,,,25000.0
962166BY9,2025-09-04,2025-12-04,1233,0,129552000.0,63,,,24000.0
969457BX7,2025-09-04,2025-12-04,1747,0,423736000.0,63,,,20000.0
969457BY5,2025-09-04,2025-12-04,1534,0,388488000.0,63,,,20000.0
969457BZ2,2025-09-04,2025-12-04,1970,0,196687000.0,63,,,20000.0
969457CA6,2025-09-04,2025-12-04,147,0,74706000.0,44,,,114000.0
969457CJ7,2025-09-04,2025-12-04,602,0,80371000.0,63,,,15000.0
969457CN8,2025-09-04,2025-12-04,510,0,494888000.0,60,,,347000.0
969457CP3,2025-09-04,2025-12-04,932,0,312139000.0,62,,,20000.0
969457CR9,2025-09-04,2025-12-04,2541,0,532700000.0,63,,,12000.0
969457CS7,2025-09-04,2025-12-04,1094,0,708985000.0,63,,,65000.0
96949LAC9,2025-09-04,2025-12-04,469,0,311996000.0,58,,,167000.0
96949LAE5,2025-09-04,2025-12-04,183,0,77812000.0,43,,,85000.0
96950FAF1,2025-09-04,2025-12-04,487,0,193381000.0,52,,,30000.0
970648AM3,2025-09-04,2025-12-04,832,0,139964000.0,63,,,15500.0
970648AN1,2025-09-04,2025-12-04,285,0,193760000.0,55,,,190000.0
980236AR4,2025-09-04,2025-12-04,821,0,485229000.0,65,,,100000.0
980236AS2,2025-09-04,2025-12-04,272,0,240388000.0,48,,,113000.0
980236AT0,2025-09-04,2025-12-04,689,0,339135000.0,62,,,70000.0
980236AV5,2025-09-04,2025-12-04,728,0,612814000.0,62,,,89000.0
98138HAJ0,2025-09-04,2025-12-04,1153,0,328972000.0,63,,,26000.0
983024AG5,2025-09-04,2025-12-04,517,0,114479000.0,63,,,15000.0
983024AN0,2025-09-04,2025-12-04,1287,0,346947000.0,64,,,25000.0
98389BBA7,2025-09-04,2025-12-04,1211,0,452031000.0,63,,,30000.0
98389BBB5,2025-09-04,2025-12-04,528,0,506281000.0,61,,,30000.0
98389BBE9,2025-09-04,2025-12-04,1233,0,829108000.0,63,,,25000.0
983919AK7,2025-09-04,2025-12-04,539,0,229008000.0,61,,,100000.0
98956PAV4,2025-09-04,2025-12-04,525,0,157135000.0,62,,,50000.0
98978VAH6,2025-09-04,2025-12-04,238,0,79172000.0,52,,,100000.0
98978VAS2,2025-09-04,2025-12-04,663,0,118910000.0,63,,,30000.0
98978VAV5,2025-09-04,2025-12-04,958,0,114451000.0,63,,,25000.0
98978VAX1,2025-09-04,2025-12-04,1237,0,656179000.0,64,,,52000.0
